Lambda11(-),Lambda22(-),Lambda33(-),I1,I41,I42,Energy,Sigma11(KPa),Sigma22(KPa)
1.0,1.0244897959183674,0.9760956175298804,3.002341996501897,1.0,1.0495793419408581,-0.20315054,0.6591253,0.8841162
1.006122448979592,1.0244897959183674,0.9701558876057634,3.0030641705376766,1.0122823823406915,1.0495793419408581,-0.19887716,0.84281397,0.9642229
1.0122448979591836,1.0244897959183674,0.9642880092533093,3.0040704401749663,1.024639733444398,1.0495793419408581,-0.19290376,1.0353398,1.0406494
1.0183673469387755,1.0244897959183674,0.9584906865523876,3.005355791459646,1.0370720533111204,1.0495793419408581,-0.18525991,1.2372465,1.1136446
1.0244897959183674,1.0244897959183674,0.9527626545610386,3.006915359807913,1.0495793419408581,1.0495793419408581,-0.17597497,1.4490666,1.1834431
1.030612244897959,1.0244897959183674,0.9471026783953297,3.0087444246980763,1.0621615993336109,1.0495793419408581,-0.16507739,1.6713176,1.2502685
1.036734693877551,1.0244897959183674,0.9415095523418137,3.01083840458112,1.0748188254893793,1.0495793419408581,-0.15259427,1.9045119,1.3143339
1.042857142857143,1.0244897959183674,0.9359820990012551,3.0131928519998166,1.0875510204081633,1.0495793419408581,-0.13855219,2.1491456,1.3758397
1.0489795918367346,1.0244897959183674,0.9305191684623374,3.0158034489066603,1.1003581840899623,1.0495793419408581,-0.122977436,2.4057112,1.4349799
1.0551020408163265,1.0244897959183674,0.9251196375041421,3.01866600217143,1.113240316534777,1.0495793419408581,-0.105894744,2.6746893,1.4919357
1.0612244897959184,1.0244897959183674,0.9197824088262333,3.0217764392696536,1.1261974177426073,1.0495793419408581,-0.08759099,2.9074798,1.5316963
1.0673469387755101,1.0244897959183674,0.9145064103052417,3.0251308041436893,1.1392294877134526,1.0495793419408581,-0.067887306,3.1398497,1.5654969
1.073469387755102,1.0244897959183674,0.9092905942768849,3.028725253228582,1.1523365264473135,1.0495793419408581,-0.045719385,3.3660622,1.5972013
1.079591836734694,1.0244897959183674,0.9041339368424223,3.0325560516352255,1.16551853394419,1.0495793419408581,-0.021350265,3.5890489,1.6266694
1.0857142857142856,1.0244897959183674,0.899035437198574,3.036619569483771,1.1787755102040816,1.0495793419408581,0.0045349,3.8166146,1.6529126
1.0918367346938775,1.0244897959183674,0.8939941169899839,3.040912278380548,1.1921074552269888,1.0495793419408581,0.031912982,4.04896,1.6760473
1.0979591836734695,1.0244897959183674,0.8890090196833483,3.0454307480321177,1.2055143690129115,1.0495793419408581,0.06076181,4.2862782,1.6961851
1.1040816326530611,1.0244897959183674,0.8840792099623687,3.050171642990393,1.218996251561849,1.0495793419408581,0.091059566,4.528763,1.7134314
1.110204081632653,1.0244897959183674,0.8792037731427231,3.0551317195230614,1.2325531028738026,1.0495793419408581,0.12278491,4.7766,1.7278886
1.116326530612245,1.0244897959183674,0.8743818146062914,3.0603078226038205,1.2461849229487716,1.0495793419408581,0.15591753,5.0299745,1.7396536
1.1224489795918366,1.0244897959183674,0.8696124592538935,3.0656968830172184,1.2598917117867554,1.0495793419408581,0.19043684,5.2890663,1.7488213
1.1285714285714286,1.0244897959183674,0.8648948509758435,3.07129591457314,1.2736734693877552,1.0495793419408581,0.22632396,5.5540543,1.7554798
1.1346938775510205,1.0244897959183674,0.8602281521396428,3.0771020114262124,1.2875301957517702,1.0495793419408581,0.26355952,5.8251157,1.7597165
1.1408163265306124,1.0244897959183674,0.8556115430941705,3.0831123454956466,1.3014618908788007,1.0495793419408581,0.30212528,6.1024246,1.7616153
1.146938775510204,1.0244897959183674,0.8510442216897535,3.089324163981223,1.3154685547688463,1.0495793419408581,0.34200317,6.3861485,1.7612524
1.153061224489796,1.0244897959183674,0.8465254028135246,3.095734786971366,1.3295501874219078,1.0495793419408581,0.38317543,6.676455,1.7587051
1.1591836734693879,1.0244897959183674,0.8420543179395094,3.102341605139415,1.3437067888379846,1.0495793419408581,0.42627293,6.9899716,1.7704825
1.1653061224489796,1.0244897959183674,0.8376302146928921,3.1091420775243948,1.3579383590170762,1.0495793419408581,0.47485954,7.422913,1.8893113
1.1714285714285715,1.0244897959183674,0.8332523564279467,3.116133729392768,1.372244897959184,1.0495793419408581,0.5248955,7.877377,2.0145526
1.1775510204081634,1.0244897959183674,0.8289200218191357,3.1233141501778015,1.386626405664307,1.0495793419408581,0.5767811,8.348955,2.1473966
1.183673469387755,1.0244897959183674,0.824632504464899,3.1306809914933544,1.4010828821324448,1.0495793419408581,0.6434563,8.682707,2.3221831
1.189795918367347,1.0244897959183674,0.8203891125036731,3.138231965219021,1.4156143273635986,1.0495793419408581,0.7120504,9.032423,2.5062733
1.195918367346939,1.0244897959183674,0.8161891682417088,3.1459648416537185,1.4302207413577679,1.0495793419408581,0.7825405,9.398666,2.6997805
1.2020408163265306,1.0244897959183674,0.8120320077922604,3.15387744773494,1.444902124114952,1.0495793419408581,0.8549023,9.781986,2.902802
1.2081632653061225,1.0244897959183674,0.8079169807257456,3.161967665321015,1.459658475635152,1.0495793419408581,0.9291138,10.182926,3.1154284
1.2142857142857144,1.0244897959183674,0.8038434497304897,3.17023342953384,1.4744897959183676,1.0495793419408581,1.0051515,10.602009,3.3377442
1.220408163265306,1.0244897959183674,0.7998107902836813,3.178672727159663,1.489396084964598,1.0495793419408581,1.0829947,11.03976,3.569827
1.226530612244898,1.0244897959183674,0.7958183903321819,3.1872835951056073,1.5043773427738443,1.0495793419408581,1.162622,11.496683,3.8117437
1.23265306122449,1.0244897959183674,0.7918656499828499,3.1960641189097254,1.519433569346106,1.0495793419408581,1.2440128,11.973285,4.0635557
1.2387755102040816,1.0244897959183674,0.7879519812020451,3.2050124313024693,1.5345647646813827,1.0495793419408581,1.3271468,12.470051,4.325322
1.2448979591836735,1.0244897959183674,0.7840768075240023,3.2141267108175646,1.5497709287796753,1.0495793419408581,1.4120042,12.987471,4.5970917
1.2510204081632654,1.0244897959183674,0.7802395637677673,3.2234051804503574,1.5650520616409833,1.0495793419408581,1.4985664,13.526015,4.878909
1.2571428571428571,1.0244897959183674,0.7764396957624049,3.2328461063617797,1.580408163265306,1.0495793419408581,1.5868139,14.086155,5.1708164
1.263265306122449,1.0244897959183674,0.7726766600801961,3.2424477966261898,1.5958392336526448,1.0495793419408581,1.6767292,14.668349,5.472846
1.269387755102041,1.0244897959183674,0.7689499237775586,3.2522086000213704,1.611345272802999,1.0495793419408581,1.7682943,15.273057,5.7850266
1.2755102040816326,1.0244897959183674,0.7652589641434262,3.2621269048590955,1.626926280716368,1.0495793419408581,1.8614917,15.900724,6.1073875
1.2816326530612245,1.0244897959183674,0.7616032684548429,3.2722011378547107,1.642582257392753,1.0495793419408581,1.9563046,16.551794,6.439949
1.2877551020408164,1.0244897959183674,0.7579823337395267,3.282429763034231,1.6583132028321537,1.0495793419408581,2.052716,17.22671,6.78273
1.2938775510204081,1.0244897959183674,0.7543956665451758,3.2928112806775673,1.6741191170345688,1.0495793419408581,2.1507099,17.92589,7.1357384
1.3,1.0244897959183674,0.7508427827152926,3.3033442262965025,1.6900000000000002,1.0495793419408581,2.2636447,18.841381,7.584544
1.0,1.030612244897959,0.9702970297029704,3.0036379251840177,1.0,1.0621615993336109,-0.19753939,0.7513671,1.0540962
1.006122448979592,1.030612244897959,0.964392585303155,3.0044970402620055,1.0122823823406915,1.0621615993336109,-0.19244656,0.93920517,1.1327276
1.0122448979591836,1.030612244897959,0.9585595656339829,3.005637773646419,1.024639733444398,1.0621615993336109,-0.18566808,1.1360884,1.2078509
1.0183673469387755,1.030612244897959,0.9527966824738586,3.007055170777922,1.0370720533111204,1.0621615993336109,-0.17723396,1.3425508,1.279707
1.0244897959183674,1.030612244897959,0.9471026783953297,3.0087444246980763,1.0495793419408581,1.0621615993336109,-0.16717297,1.5591187,1.348525
1.030612244897959,1.030612244897959,0.941476325850407,3.0107008708040035,1.0621615993336109,1.0621615993336109,-0.15551269,1.7863035,1.4145203
1.036734693877551,1.030612244897959,0.9359164262882983,3.01291998181925,1.0748188254893793,1.0621615993336109,-0.14228052,2.0246105,1.4779015
1.042857142857143,1.030612244897959,0.9304218093042181,3.015397362970709,1.0875510204081633,1.0621615993336109,-0.1275028,2.2745314,1.5388622
1.0489795918367346,1.030612244897959,0.9249913318180067,3.018128747362023,1.1003581840899623,1.0621615993336109,-0.11120486,2.5365515,1.5975895
1.0551020408163265,1.030612244897959,0.9196238772813452,3.0211099915343627,1.113240316534777,1.0621615993336109,-0.09355414,2.7849631,1.6457467
1.0612244897959184,1.030612244897959,0.9143183549124143,3.0243370712059616,1.1261974177426073,1.0621615993336109,-0.07459861,3.0138593,1.6815696
1.0673469387755101,1.030612244897959,0.9090736989568939,3.027806077182233,1.1392294877134526,1.0621615993336109,-0.05417484,3.2480612,1.7134795
1.073469387755102,1.030612244897959,0.9038888679742499,3.0315132114286953,1.1523365264473135,1.0621615993336109,-0.030609548,3.4683475,1.7447753
1.079591836734694,1.030612244897959,0.8987628441483091,3.0354547832993584,1.16551853394419,1.0621615993336109,-0.005517125,3.6930852,1.7727823
1.0857142857142856,1.030612244897959,0.893694632621157,3.039627205913557,1.1787755102040816,1.0621615993336109,0.021079302,3.9224796,1.7976213
1.0918367346938775,1.030612244897959,0.8886832608494494,3.0440269926746097,1.1921074552269888,1.0621615993336109,0.049156606,4.15672,1.8194027
1.0979591836734695,1.030612244897959,0.8837277779822592,3.048650753923984,1.2055143690129115,1.0621615993336109,0.07869321,4.3960047,1.8382382
1.1040816326530611,1.030612244897959,0.8788272542596219,3.0534951937249666,1.218996251561849,1.0621615993336109,0.10966706,4.640521,1.8542295
1.110204081632653,1.030612244897959,0.8739807804309844,3.058557106770166,1.2325531028738026,1.0621615993336109,0.14205742,4.8904524,1.8674769
1.116326530612245,1.030612244897959,0.8691874671927887,3.0638333754073974,1.2461849229487716,1.0621615993336109,0.17584395,5.1459827,1.8780761
1.1224489795918366,1.030612244897959,0.8644464446444646,3.0693209667788217,1.2598917117867554,1.0621615993336109,0.21100712,5.4072924,1.8861189
1.1285714285714286,1.030612244897959,0.8597568617621256,3.0750169300684247,1.2736734693877552,1.0621615993336109,0.24752724,5.674555,1.8916936
1.1346938775510205,1.030612244897959,0.8551178858893083,3.0809183938531812,1.2875301957517702,1.0621615993336109,0.2853856,5.947948,1.8948841
1.1408163265306124,1.030612244897959,0.8505287022441064,3.0870225635534556,1.3014618908788007,1.0621615993336109,0.3245641,6.22764,1.8957705
1.146938775510204,1.030612244897959,0.8459885134420916,3.093326718978417,1.3154685547688463,1.0621615993336109,0.36504453,6.5138006,1.8944321
1.153061224489796,1.030612244897959,0.8414965390344344,3.09982821196245,1.3295501874219078,1.0621615993336109,0.4068107,6.806599,1.890943
1.1591836734693879,1.030612244897959,0.837052015060661,3.106524464088708,1.3437067888379846,1.0621615993336109,0.45141238,7.146611,1.9267821
1.1653061224489796,1.030612244897959,0.8326541936155087,3.11341296449618,1.3579383590170762,1.0621615993336109,0.500675,7.58742,2.0527368
1.1714285714285715,1.030612244897959,0.8283023424293648,3.1204912677667673,1.372244897959184,1.0621615993336109,0.5513765,8.049971,2.185318
1.1775510204081634,1.030612244897959,0.8239957444617945,3.127756991889065,1.386626405664307,1.0621615993336109,0.6060398,8.50458,2.3315554
1.183673469387755,1.030612244897959,0.8197336975076819,3.1352078162956714,1.4010828821324448,1.0621615993336109,0.67362064,8.84433,2.5167174
1.189795918367347,1.030612244897959,0.8155155138155324,3.1428414799710214,1.4156143273635986,1.0621615993336109,0.74310654,9.200277,2.7114491
1.195918367346939,1.030612244897959,0.8113405197175008,3.150655779626843,1.4302207413577679,1.0621615993336109,0.8144749,9.572981,2.9158435
1.2020408163265306,1.030612244897959,0.8072080552707224,3.1586485679425045,1.444902124114952,1.0621615993336109,0.88770145,9.962985,3.1299982
1.2081632653061225,1.030612244897959,0.8031174739095532,3.1668177518676246,1.459658475635152,1.0621615993336109,0.96276385,10.370813,3.353993
1.2142857142857144,1.030612244897959,0.7990681421083284,3.1751612909844344,1.4744897959183676,1.0621615993336109,1.0396409,10.796995,3.5879045
1.220408163265306,1.030612244897959,0.7950594390542735,3.1836771959275048,1.489396084964598,1.0621615993336109,1.1183107,11.242041,3.8317976
1.226530612244898,1.030612244897959,0.7910907563302088,3.192363526858557,1.5043773427738443,1.0621615993336109,1.1987517,11.7064495,4.085739
1.23265306122449,1.030612244897959,0.7871614976067143,3.2012183919941624,1.519433569346106,1.0621615993336109,1.2809439,12.190715,4.349785
1.2387755102040816,1.030612244897959,0.7832710783434192,3.2102399461842563,1.5345647646813827,1.0621615993336109,1.3648677,12.695326,4.6239815
1.2448979591836735,1.030612244897959,0.7794189254991073,3.219426389539469,1.5497709287796753,1.0621615993336109,1.4505033,13.2207575,4.908374
1.2510204081632654,1.030612244897959,0.7756044772503352,3.22877596610536,1.5650520616409833,1.0621615993336109,1.5378327,13.76748,5.203003
1.2571428571428571,1.030612244897959,0.7718271827182719,3.2382869625817414,1.580408163265306,1.0621615993336109,1.6268361,14.335957,5.507903
1.263265306122449,1.030612244897959,0.7680865017034822,3.247957707085349,1.5958392336526448,1.0621615993336109,1.7174959,14.9266405,5.8231
1.269387755102041,1.030612244897959,0.7643819044283849,3.257786567954174,1.611345272802999,1.0621615993336109,1.8097947,15.539982,6.1486187
1.2755102040816326,1.030612244897959,0.7607128712871287,3.2677719525918865,1.626926280716368,1.0621615993336109,1.9037161,16.176434,6.4844847
1.2816326530612245,1.030612244897959,0.7570788926026362,3.277912306350798,1.642582257392753,1.0621615993336109,1.9992411,16.83642,6.8307076
1.2877551020408164,1.030612244897959,0.7534794683905791,3.288206111451914,1.6583132028321537,1.0621615993336109,2.0963557,17.520382,7.18731
1.2938775510204081,1.030612244897959,0.749914108130056,3.298651885940677,1.6741191170345688,1.0621615993336109,2.1950426,18.22874,7.5542917
1.3,1.030612244897959,0.7463823305407464,3.3092481826770475,1.6900000000000002,1.0621615993336109,2.3236573,19.370571,8.119684
1.0,1.036734693877551,0.9645669291338582,3.005208186268101,1.0,1.0748188254893793,-0.1902993,0.8506689,1.22194
1.006122448979592,1.036734693877551,0.9586973535001836,3.006201823438327,1.0122823823406915,1.0748188254893793,-0.18440104,1.0428591,1.299263
1.0122448979591836,1.036734693877551,0.9528987807975616,3.007474645379257,1.024639733444398,1.0748188254893793,-0.17683199,1.2442937,1.3732452
1.0183673469387755,1.036734693877551,0.947169930412005,3.0090217558771823,1.0370720533111204,1.0748188254893793,-0.16762131,1.455503,1.444118
1.0244897959183674,1.036734693877551,0.9415095523418137,3.01083840458112,1.0495793419408581,1.0748188254893793,-0.15679777,1.6770039,1.512106
1.030612244897959,1.036734693877551,0.9359164262882983,3.01291998181925,1.0621615993336109,1.0748188254893793,-0.14438862,1.9093003,1.5774179
1.036734693877551,1.036734693877551,0.9303893607787216,3.015262013628997,1.0748188254893793,1.0748188254893793,-0.13042068,2.152895,1.6402531
1.042857142857143,1.036734693877551,0.9249271923201381,3.017860156990756,1.0875510204081633,1.0748188254893793,-0.11492008,2.4082704,1.7008023
1.0489795918367346,1.036734693877551,0.919528784582861,3.0207101952557753,1.1003581840899623,1.0748188254893793,-0.09796232,2.666811,1.7561407
1.0551020408163265,1.036734693877551,0.9141930276123609,3.0238080337592113,1.113240316534777,1.0748188254893793,-0.07976657,2.8923707,1.7940669
1.0612244897959184,1.036734693877551,0.9089188370684433,3.027149695609838,1.1261974177426073,1.0748188254893793,-0.06013745,3.1236348,1.8279157
1.0673469387755101,1.036734693877551,0.903705153490613,3.030731317648324,1.1392294877134526,1.0748188254893793,-0.03818679,3.350428,1.8595881
1.073469387755102,1.036734693877551,0.8985509415885752,3.034549146566408,1.1523365264473135,1.0748188254893793,-0.013898551,3.5724702,1.8894258
1.079591836734694,1.036734693877551,0.8934551895568819,3.038599535179693,1.16551853394419,1.0748188254893793,0.011904299,3.7990398,1.9160309
1.0857142857142856,1.036734693877551,0.8884169084127643,3.042878938847155,1.1787755102040816,1.0748188254893793,0.039199293,4.030333,1.9395194
1.0918367346938775,1.036734693877551,0.8834351313562441,3.047383912030792,1.1921074552269888,1.0748188254893793,0.06796372,4.266543,1.9600015
1.0979591836734695,1.036734693877551,0.8785089131516552,3.0521111049891934,1.2055143690129115,1.0748188254893793,0.098175645,4.507862,1.9775839
1.1040816326530611,1.036734693877551,0.8736373295297423,3.057057260599088,1.218996251561849,1.0748188254893793,0.12981373,4.754477,1.9923692
1.110204081632653,1.036734693877551,0.8688194766095415,3.0622192112992592,1.2325531028738026,1.0748188254893793,0.16285753,5.006571,2.0044537
1.116326530612245,1.036734693877551,0.864054470339288,3.067593876151458,1.2461849229487716,1.0748188254893793,0.19728667,5.264323,2.0139322
1.1224489795918366,1.036734693877551,0.8593414459556192,3.0731782580132294,1.2598917117867554,1.0748188254893793,0.23308188,5.527912,2.020894
1.1285714285714286,1.036734693877551,0.8546795574603807,3.078969440817807,1.2736734693877552,1.0748188254893793,0.27022362,5.7975116,2.0254254
1.1346938775510205,1.036734693877551,0.8500679771143715,3.084964586956469,1.2875301957517702,1.0748188254893793,0.30869395,6.0732956,2.027608
1.1408163265306124,1.036734693877551,0.8455058949473891,3.0911609347589657,1.3014618908788007,1.0748188254893793,0.3484741,6.355431,2.0275235
1.146938775510204,1.036734693877551,0.840992518283969,3.0975557960678377,1.3154685547688463,1.0748188254893793,0.3895473,6.6440873,2.0252452
1.153061224489796,1.036734693877551,0.8365270712842311,3.1041465539026603,1.3295501874219078,1.0748188254893793,0.43189615,6.9394298,2.0208483
1.1591836734693879,1.036734693877551,0.8321087944992791,3.1109306602104074,1.3437067888379846,1.0748188254893793,0.4782254,7.3127456,2.089088
1.1653061224489796,1.036734693877551,0.827736944440614,3.1179056336983395,1.3579383590170762,1.0748188254893793,0.5281524,7.761671,2.2224112
